,Body Name,IMAGE,Product Tags: Body,Core Body Number,TAG: Body,id
579,Chelsea Dress,F0RXiLnaRCimXxAYmzPc_Screen%20Shot%202018-10-26%20at%2011.44.09%20AM.png (https://dl.airtable.com/X3cOvOUbSN2nlqiD42Lj_F0RXiLnaRCimXxAYmzPc_Screen%2520Shot%25202018-10-26%2520at%252011.44.09%2520AM.png),,TK-6072,"Body Dress 6, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck V, Length 3/4, Sleeve Short, Detail Gathering, Detail Soft, Detail Waist Elastic",reczCPrkChmaFYzK6
580,Charlie Slip,aWdPqhCTzeCQZs5MOXjM_KT-6001-CHARLIE%20SLIP.jpg (https://dl.airtable.com/9H4cqYUST965hCubUTfB_aWdPqhCTzeCQZs5MOXjM_KT-6001-CHARLIE%2520SLIP.jpg),,KT-6001,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recxp7RvJcqv7wQfr
581,Celeste Jacket,y2Eo1kH6TmuI1wCxJIEA_Screen%20Shot%202018-11-01%20at%206.45.35%20PM.jpg (https://dl.airtable.com/oIry2CdRSTuyCRatWIKR_y2Eo1kH6TmuI1wCxJIEA_Screen%2520Shot%25202018-11-01%2520at%25206.45.35%2520PM.jpg),,RM-4001,"Use Day, Use Work, Body Top 3, Detail Soft, Length Medium, Use Weekend, Fit Relaxed, Use Evening, ",recmW40MnJIkdzWhv
582,Casual fit short sleeve with the short kent collar,gv6rsRa2RPq6SZGxMf0A_wy%20SHORT%20SLEEVE.jpg (https://dl.airtable.com/tSYevfRzqvOgRwTq155Q_gv6rsRa2RPq6SZGxMf0A_wy%2520SHORT%2520SLEEVE.jpg),,JR-3048,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rec34zIAq7ClHFhNx
583,Casual fit short sleeve with the hidden button and loop collar,sqKSEehRSSiqnFUD3Zo2_wy%20SHORT%20SLEEVE.jpg (https://dl.airtable.com/44VFLqpMS2eAQstYPUpj_sqKSEehRSSiqnFUD3Zo2_wy%2520SHORT%2520SLEEVE.jpg),,JR-3047,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recT1zpfQRn3bNYfI
584,Casual fit long sleeve with the short kent collar and Grosgrain pocket,dA75t3mGQyS8X3XtFhxu_PORTLAND%20WITH%20POasdCKET.jpg (https://dl.airtable.com/3mZxwTxRSl2L9g44HZCR_dA75t3mGQyS8X3XtFhxu_PORTLAND%2520WITH%2520POasdCKET.jpg),,JR-3049,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recqLZlPV46v66LY1
585,Casual fit long sleeve with the short kent collar,Axk5XajT5DOYzcwtq82g_PORTLAND%20WITH%20POCKEsT.jpg (https://dl.airtable.com/g33qygkRKpbaGmnJPHcw_Axk5XajT5DOYzcwtq82g_PORTLAND%2520WITH%2520POCKEsT.jpg),,JR-3045,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recNQCd2ndpo0VD5m
586,Casual fit long sleeve with the hidden button and loop collar,4cHHeRxrTdaogwPyZu3k_PORTLAND%20WITH%20POCKEsT.jpg (https://dl.airtable.com/D5lrtiD8QOufNZRbrcaI_4cHHeRxrTdaogwPyZu3k_PORTLAND%2520WITH%2520POCKEsT.jpg),,JR-3043,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recnIrLgIZpMcI9xn
587,Casual fit long sleeve with the camp collar,qBN1VjcQpeQyuNrtgs81_PORTLAND%20WITH%20POdsaCKET.jpg (https://dl.airtable.com/zYjIFLYgTlq0poAKIMca_qBN1VjcQpeQyuNrtgs81_PORTLAND%2520WITH%2520POdsaCKET.jpg),,JR-3044,"Use Day, Use Weekend, Use Work, Body Top 3, Sleeve None, Fit Relaxed, Detail Soft, Length Medium, ",recJRHvTwpwJHZ99b
588,Casual fit long sleeve with button down collar,ELWgMKUQdmyA6x8jS23U_PORTLAND%20WITH%20POCdsaKET.jpg (https://dl.airtable.com/q8wtVGYiTYuhM7JdZ3PY_ELWgMKUQdmyA6x8jS23U_PORTLAND%2520WITH%2520POCdsaKET.jpg),,JR-3046,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",recYV2EIf16izmeai
589,Cassandra Dress,Q7i0DYcDT1avLlEW3ak3_Screen%20Shot%202018-11-01%20at%206.53.52%20PM.jpg (https://dl.airtable.com/UB8EqbANT6SWZXOfBkOg_Q7i0DYcDT1avLlEW3ak3_Screen%2520Shot%25202018-11-01%2520at%25206.53.52%2520PM.jpg),,RM-6005,"Use Day, Use Work, Body Top 3, Detail Soft, Length Medium, ",recfqZSi3mR5n2JFS
590,Cascade Midi Dress,qMLefxtfQJ676oh5PmZu_Screen%20Shot%202018-01-05%20at%2012.45.32%20PM.png (https://dl.airtable.com/PrI2UmtRFe5NWSFru5Sg_qMLefxtfQJ676oh5PmZu_Screen%2520Shot%25202018-01-05%2520at%252012.45.32%2520PM.png),,TK-6042,"Use Day, Use Weekend, Body Top 3, Fit Tailored, Use Work, Neck V, Detail Placket, Use Evening, ",recIslgU1gpbUSb2m
591,Carter Young Denim Jacket,kU4c1X59SS2PmyFFXXIr_Screen%20Shot%202018-11-15%20at%204.39.50%20PM.jpg (https://dl.airtable.com/6RkjDonGRmKCQpMFyvQZ_kU4c1X59SS2PmyFFXXIr_Screen%2520Shot%25202018-11-15%2520at%25204.39.50%2520PM.jpg),,RS-4001,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, ",rec0Q8WkHNaUd2ZxF
592,Carter Young Arch Denim Pants ,sQA8wm6XQGCkKOz9KIjt_Screen%20Shot%202018-11-15%20at%205.06.04%20PM.png (https://dl.airtable.com/NFqFGUrFTDSeq1t2N9dN_sQA8wm6XQGCkKOz9KIjt_Screen%2520Shot%25202018-11-15%2520at%25205.06.04%2520PM.png),,RS-2009,"Use Day, Body Top 3, Use Work, Use Weekend, Detail Soft, ",recgwiLIedB7fix1B
593,CARINE,9oD7UGrXS3eGz4B7sMDn_Screen%20Shot%202017-05-30%20at%2012.32.26%20PM.png (https://dl.airtable.com/AFQquHnlTOa8m8kVmqP3_9oD7UGrXS3eGz4B7sMDn_Screen%2520Shot%25202017-05-30%2520at%252012.32.26%2520PM.png),,NF-3004,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Use Evening, Length 3/4, Neck V, ",recj5WaNijsqBlNez
594,Cardigan,iK5r9vAASruRn77vWr4p_jacket.jpg (https://dl.airtable.com/4MI3ZirBSeQWLIXE3fYg_iK5r9vAASruRn77vWr4p_jacket.jpg),,JR-4001,"Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, Body Top 3, Length Medium, Detail Gathering, ",recKaqTbAHgtzvaXS
595,Canvas Bucket Bag,xYdYxSRrRom7T8HU2OTL_Screen%20Shot%202018-12-03%20at%202.26.51%20PM.png (https://dl.airtable.com/QqaoJmDQUSH8APBaR6xQ_xYdYxSRrRom7T8HU2OTL_Screen%2520Shot%25202018-12-03%2520at%25202.26.51%2520PM.png),,TS-8001,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec5O1l6pxahTX864
596,Camilla Pant,krrea3vT3G7nAOM7CNoQ_Screen%20Shot%202018-11-09%20at%206.15.15%20PM.png (https://dl.airtable.com/4zHrzYRTLOO8Rsr9OaS3_krrea3vT3G7nAOM7CNoQ_Screen%2520Shot%25202018-11-09%2520at%25206.15.15%2520PM.png),,TK-2034,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Work, Sleeve None, Detail Gathering, Body Top 3, ",recPyeLGgAWcImjPr
597,Cami ruffle romper,8vipPpYcTl6LATao255I_cami%20ruffle%20romper.png (https://dl.airtable.com/6S4jXf0TQWSdXhrOqAA6_8vipPpYcTl6LATao255I_cami%2520ruffle%2520romper.png),,TK-2020,"Use Day, Use Weekend, Use Work, Detail Soft, Body Top 3, ",recEgSD597aAFQeM3
598,Button Front Skirt,WrwdgmVRBlA1w8r9OgOg_IMG_2901.jpg (https://dl.airtable.com/CyFKpIZyTzXgXRNgvADg_WrwdgmVRBlA1w8r9OgOg_IMG_2901.jpg),,TK-1016,"Body Skirt 1, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck None/Open, Length 3/4, Detail Gathering, Detail Placket, Detail Pocket, Detail Soft, Detail Waist Band",recAPg5o0SZonvFOp
599,Butterfly Bowtie,WDG4r26wQ9KiTHGQJ4dv_BOWTIE.jpg (https://dl.airtable.com/yvQCNcZS0eGrLB7u6BaB_WDG4r26wQ9KiTHGQJ4dv_BOWTIE.jpg),,JR-8004,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recDYmvZ5UzqcpXes
600,Brooklyn Tall,gq7bpAqSruhQxg2Rvpch_TiWTSi0JQrKi2qmCj4sK_full_wyoming.jpg (https://dl.airtable.com/Os5tGZYqQrqiI9axTH43_gq7bpAqSruhQxg2Rvpch_TiWTSi0JQrKi2qmCj4sK_full_wyoming.jpg),,JR-3019,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, ",recFkRv0KK2Q1502u
601,Brooklyn Slim Fit,aHfV95uQlGWHsnyXV7M0_JR-3009-%20BROOKLYN.jpg (https://dl.airtable.com/dmwt0PR4TgOsPBHD4Ul2_aHfV95uQlGWHsnyXV7M0_JR-3009-%2520BROOKLYN.jpg),,JR-3009,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recbWJwPuqAVLXKIf
602,Brooklyn fit: Tailored Long sleeve with hidden button and loop collar,mqYa8uMRRkejjB9dqWPB_BROOKLYN%20CasdUT.jpg (https://dl.airtable.com/rD9LbCNRKOGUrrsIFWzQ_mqYa8uMRRkejjB9dqWPB_BROOKLYN%2520CasdUT.jpg),,JR-3023,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recSNz0HDyKQYDqLQ
603,BROOKLYN CAMP COLLAR TALL,fhBdFEXVQxiLFhcshlMJ_%20%20CAMP%20COLLAR.jpg (https://dl.airtable.com/ynhHLNY7QRWUrDE5tyEE_fhBdFEXVQxiLFhcshlMJ_%2520%2520CAMP%2520COLLAR.jpg),,JR-3017,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recneslVbwyNrTQXs
604,Brooklyn Camp Collar Shirt,3iPZjMCeTkGKRFLYbtzO_BROOKLYN%26WYOMING%20CAMP%20COLLAR.jpg (https://dl.airtable.com/Q0U1hsF9QJWgDRFSyK9y_3iPZjMCeTkGKRFLYbtzO_BROOKLYN%2526WYOMING%2520CAMP%2520COLLAR.jpg),,JR-3007,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recJiJwlgv9i3v2PG
605,Brea Track Pant,ebByHIGQTKG9i17B2Add_KT-2000-BREA%20TRACK%20PANT.jpg (https://dl.airtable.com/EITYQD1TJTJUNvEu4H5Q_ebByHIGQTKG9i17B2Add_KT-2000-BREA%2520TRACK%2520PANT.jpg),,KT-2000,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recYsMJ16toPbwJyv
606,Brea Kimono,ElSLAPwgT0CvdexPCaGm_Screen%20Shot%202017-08-21%20at%204.34.03%20PM.png (https://dl.airtable.com/JEmp7gBfSdfxX8h6f5KI_ElSLAPwgT0CvdexPCaGm_Screen%2520Shot%25202017-08-21%2520at%25204.34.03%2520PM.png),,KT-4000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recikmBijp6ZYVEO2
607,Brea Cropped ,jeukqrPFRvWAtJbeNW7B_Screen%20Shot%202017-07-13%20at%2010.17.16%20AM.png (https://dl.airtable.com/KB25cGCDSLCnOJNeujIR_jeukqrPFRvWAtJbeNW7B_Screen%2520Shot%25202017-07-13%2520at%252010.17.16%2520AM.png),,KT-2003,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Work, Sleeve None, Detail Gathering, Body Top 3, ",recRRBib5QvnwH8XG
608,Brady Mini Dress,1n932OxUQTytQ9bk6c3y_Screen%20Shot%202018-02-28%20at%2011.45.24%20AM.png (https://dl.airtable.com/7mR5J8nnQ8FOZDAgK43Q_1n932OxUQTytQ9bk6c3y_Screen%2520Shot%25202018-02-28%2520at%252011.45.24%2520AM.png),,KT-6023,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recRxmsfix51CWeRK
609,Boy's Dress Shirt,o1nWPU0QxOyZx3rDUW3i_RM-DRESS%20SHIRT.jpg (https://dl.airtable.com/0vK3r90TruTHC921vLvN_o1nWPU0QxOyZx3rDUW3i_RM-DRESS%2520SHIRT.jpg),,RM-3002,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recdyDDRDSkrfqnUe
610,Boxy Shirt,XT3h0LARkmvFOZkLD7sJ_Screen%20Shot%202018-02-28%20at%203.31.27%20PM.png (https://dl.airtable.com/IbaEh9R0SSZ5hRbSsEXo_XT3h0LARkmvFOZkLD7sJ_Screen%2520Shot%25202018-02-28%2520at%25203.31.27%2520PM.png),,KT-3029,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recWl359N0tvTKbQg
611,Boxy Rugby Shirt,0LoOrnH9R86boKME3nyH_Screen%20Shot%202018-04-09%20at%204.31.33%20PM.png (https://dl.airtable.com/xvdhqKST61IwamveRFqw_0LoOrnH9R86boKME3nyH_Screen%2520Shot%25202018-04-09%2520at%25204.31.33%2520PM.png),,KT-3034,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recoCWYgF1KBVvy79
612,Boxy Jumpsuit,YDg1R7ByTACpO7WdfNm1_Screen%20Shot%202018-03-02%20at%204.34.17%20PM.png (https://dl.airtable.com/DHmAl1CRFabHwNRorTio_YDg1R7ByTACpO7WdfNm1_Screen%2520Shot%25202018-03-02%2520at%25204.34.17%2520PM.png),,KT-2011,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recME7AUjZ56fvcex
613,BOSTON FIT SHIRT,eI4DFEAXQFG97mZVwD9u_TiWTSi0JQrKi2qmCj4sK_full_wyoming.jpg (https://dl.airtable.com/5ZW1MpzaTg2CgEFoQc6c_eI4DFEAXQFG97mZVwD9u_TiWTSi0JQrKi2qmCj4sK_full_wyoming.jpg),,JR-3021,"Use Day, Fit Relaxed, Use Work, Detail Soft, Use Weekend, Detail Gathering, Body Top 3, Sleeve None, ",recSRyMNzqWifDtb8
614,BONITA,W8PaYpPuQviXwAj2e8Z8_17F1-25.jpg (https://dl.airtable.com/RmxxdasSJC9t2ddkD8zV_W8PaYpPuQviXwAj2e8Z8_17F1-25.jpg),,NF-3000,"Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",rec81MqKiJkrSiLpf
615,Bomber Cardigan,Yywf3jJpR1C7I1iwP96L_Screen%20Shot%202018-03-19%20at%205.03.41%20PM.png (https://dl.airtable.com/OIMuH2xcRjuImY2QuxYC_Yywf3jJpR1C7I1iwP96L_Screen%2520Shot%25202018-03-19%2520at%25205.03.41%2520PM.png),,KT-4003,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recd6o5mQXPTuEs7q
616,Bohemian Blouse,diJYOyYWQdSi3nv37Vi3_IMG_2572.jpg (https://dl.airtable.com/fF86egsSSiW4WHI5TP2U_diJYOyYWQdSi3nv37Vi3_IMG_2572.jpg),,TK-3012,"Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recjfYIo2xmsdAGsq
617,Bodega Tote,a4iODvF8SeKTWUKTdb1r_Screen%20Shot%202018-05-23%20at%208.17.22%20PM.png (https://dl.airtable.com/rfOJKm0zTNOzrjiJje1c_a4iODvF8SeKTWUKTdb1r_Screen%2520Shot%25202018-05-23%2520at%25208.17.22%2520PM.png),,TS-8003,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, ",recHvSKvcFC2x16bi
618,Boat Neck Tie Waist Dress,wqMkONxwQ1y7KHUTosga_IMG_2639.jpg (https://dl.airtable.com/SCcKifDURfOwK1TNtIuh_wqMkONxwQ1y7KHUTosga_IMG_2639.jpg),,TK-6076,"Use Work, Use Day, Sleeve None, Use Weekend, Fit Relaxed, Body Top 3, Detail Soft, Length Medium, ",recs51pyeHT9E8dZN
619,Boat Neck Shift Dress,XxIgtjxQD2QgvKlP5mw0_Screen%20Shot%202018-10-26%20at%205.59.43%20PM.png (https://dl.airtable.com/uIgQf3BBSN6ahJK23sKa_XxIgtjxQD2QgvKlP5mw0_Screen%2520Shot%25202018-10-26%2520at%25205.59.43%2520PM.png),,TK-6081,"Body Dress 6, Fit Relaxed, Use Day, Use Work, Use Evening, Use Weekend, Neck Crew, Length 3/4, Sleeve Long, Detail Collar, Detail Cuff Elastic, Detail Soft, Detail Waist Tie/Belt",recTjH3Yvocu5atds
620,Blouson Dress ,,,TK-6013,,recfiic68gmp82yDR
621,BLOCK - Pant,,,TS-2000,,recWfTmUTUKAyisOJ
622,Binding Blouse ,iqUHa4ATkGXocACtJefA_20171128_182511.jpg (https://dl.airtable.com/evrWxRAQeywJLDTr8ZPw_iqUHa4ATkGXocACtJefA_20171128_182511.jpg),,TK-3056,"Body Top 3, Fit Relaxed, Use Day, Use Work, Use Evening, Neck Crew, Length Medium, Sleeve 3/4, Use Weekend, Detail Collar, Detail Placket, Detail Pocket, Detail Soft",reco3vycA22G1MHYG
623,Bias Tank Dress,WltYTxNzQ52Vibl9XZi8_IMG_2620.jpg (https://dl.airtable.com/oT0jlFYQCWUiWiNdS1cy_WltYTxNzQ52Vibl9XZi8_IMG_2620.jpg),,TK-6074,"Body Dress 6, Fit Relaxed, Use Day, Use Work, Use Weekend, Neck Low Cut, Length 3/4, Sleeve None, Detail Soft, Detail Waist Tie/Belt",recXMiOU9YNALa4qu
624,BFF,GiQBcljNSaqY8jnIOxmQ_17F6-3-HKY.jpg (https://dl.airtable.com/tMbI8iq4Tu26fbCLqbZ4_GiQBcljNSaqY8jnIOxmQ_17F6-3-HKY.jpg),,NF-7002,"Use Day, Use Work, Body Top 3, Use Weekend, Detail Soft, ",receHx8WW4SuqhuQn
625,Bella Maxi Dress,eeJfLXaYRMa93KpHSvU0_IMG_9983.jpg (https://dl.airtable.com/rYH4XIhmS5WgaddBioqy_eeJfLXaYRMa93KpHSvU0_IMG_9983.jpg),,TK-6062,"Body Dress 6, Fit Tailored, Use Weekend, Use Holiday, Neck Low Cut, Length Long, Sleeve None, Detail Gathering, Detail Soft, Use Evening, Use Occasion",recrJozbj6IpgmaOs
626,Becca Top,QxI4fQ5hQ6qzLZSZVexd_Screen%20Shot%202018-11-01%20at%206.44.25%20PM.jpg (https://dl.airtable.com/UfivGjqsSiWH2MbRhCtk_QxI4fQ5hQ6qzLZSZVexd_Screen%2520Shot%25202018-11-01%2520at%25206.44.25%2520PM.jpg),,RM-3009,"Use Day, Use Work, Detail Soft, Body Top 3, Length Medium, Neck V, Use Weekend, Fit Relaxed, ",recpHB0je6Q8kWaqW
627,BE READY,XDhGBFzSe6L8eqXSiZwQ_17F4-4-1.jpg (https://dl.airtable.com/IEk9J7WnRpyJSJdlt5VY_XDhGBFzSe6L8eqXSiZwQ_17F4-4-1.jpg),,NF-2002,"Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",recIFZNUbxeJP72nk
628,Basic Jogger,6sInqLEcS7KS0hhGqAlR_Screen%20Shot%202018-05-18%20at%201.05.54%20PM.png (https://dl.airtable.com/rAGajrWjSNaE7hvYMIOw_6sInqLEcS7KS0hhGqAlR_Screen%2520Shot%25202018-05-18%2520at%25201.05.54%2520PM.png),,TS-2014,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recVp2hXKTLsosb51
629,Basic Boyfriend,pRK7QntDQDi0ysh0xOIa_Screen%20Shot%202018-05-18%20at%201.15.06%20PM.png (https://dl.airtable.com/Y7LiG8MITc6fMFkQuEtD_pRK7QntDQDi0ysh0xOIa_Screen%2520Shot%25202018-05-18%2520at%25201.15.06%2520PM.png),,TS-2016,"Use Day, Use Work, Use Weekend, Detail Soft, Body Top 3, ",recFD44kYPE83SraZ
630,Baseball Shirt,fUXSvosiSnqpwuKLlZ5T_Screen%20Shot%202017-12-11%20at%201.30.31%20PM.png (https://dl.airtable.com/QyNo7f5VQ8qEOgVmzLIX_fUXSvosiSnqpwuKLlZ5T_Screen%2520Shot%25202017-12-11%2520at%25201.30.31%2520PM.png),,CM-3006,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recTT5B21Hdarsc82
631,BANDANA ,vufYHygfQ2ie3q9e3PX6_IMG_0993.jpg (https://dl.airtable.com/LzJHgs4nTBuYcfCk0mjO_vufYHygfQ2ie3q9e3PX6_IMG_0993.jpg),,JR-8017,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Body Top 3, Sleeve None, Length Medium, ",recikJ7Zg3nLsFvnZ
632,Ballet Top,AZLeYSVR8yWHTzBgE1vb_TK-3046-THE%20BALLET%20TOP.jpg (https://dl.airtable.com/jKU7lomFRRmw0MWwAUWP_AZLeYSVR8yWHTzBgE1vb_TK-3046-THE%2520BALLET%2520TOP.jpg),,TK-3046,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec8REerx5Zx0KZKa
633,Bailey Dress,whClxkbR9qlBuVm5okmB_Screen%20Shot%202018-06-14%20at%204.08.30%20PM.png (https://dl.airtable.com/1Zi5bZnWQtyFWk8Y6wAs_whClxkbR9qlBuVm5okmB_Screen%2520Shot%25202018-06-14%2520at%25204.08.30%2520PM.png),,KT-6032,"Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, Detail Gathering, Body Top 3, Sleeve None, ",recQXxeK3MVeMojMX
634,Backwards Disco Dress ,ev9OypBRESmhDUsktea1_TK-6050-THE%20BACKWARDS%20DISCO%20MIDI%20DRESS.jpg (https://dl.airtable.com/8t2wMrc4Qvep0Wl0GcpN_ev9OypBRESmhDUsktea1_TK-6050-THE%2520BACKWARDS%2520DISCO%2520MIDI%2520DRESS.jpg),,TK-6050,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recoGHtftDDFQllVF
635,Ava Top,Yl1Np6iQR86fi0x0sDYb_KT-3000-AVA%20SHIRT.jpg (https://dl.airtable.com/jKkF59dQcy61WsYeMEYH_Yl1Np6iQR86fi0x0sDYb_KT-3000-AVA%2520SHIRT.jpg),,KT-3000,"Use Day, Use Weekend, Detail Soft, Fit Relaxed, Use Work, ",rec7kf582HaIsk4Mc
636,Ava Dress,pUzruTr9RRCF4vxNu29U_KT-6004-AVA%20SLIP.jpg (https://dl.airtable.com/pSYF5l8MTEyxiO8SpXCQ_pUzruTr9RRCF4vxNu29U_KT-6004-AVA%2520SLIP.jpg),,KT-6004,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recSlZjeoJWJud1oA
637,Asymmetrical Ruffle Tank ,E9Gdai5NSLGbsrmd7mKK_IMG_9929.jpg (https://dl.airtable.com/719sK4LQTs2fcrb2GcKc_E9Gdai5NSLGbsrmd7mKK_IMG_9929.jpg),,TK-3071,"Body Top 3, Fit Tailored, Use Day, Use Weekend, Neck V, Length Medium, Sleeve None, Detail Ruffle, Detail Soft",recPbDoyDDOY3rMuF
638,Asymmetric tank top,hyuIFUIbRWWPz26IoWN5_asymmetric%20tank%20top%20.png (https://dl.airtable.com/x2mWu7eUTb6tzQmdfogi_hyuIFUIbRWWPz26IoWN5_asymmetric%2520tank%2520top%2520.png),,TK-3063,"Use Day, Use Weekend, Use Work, Detail Soft, Fit Relaxed, ",recHT4C0aZ9TOMYvD
639,Apron Gift With Purchase,tsaAHJ2qSjmS1KNaCdQP_8003.JPG (https://dl.airtable.com/7Tnp4G7ESirw5ZwPnftJ_tsaAHJ2qSjmS1KNaCdQP_8003.JPG),,TK-8003,"Use Day, Use Work, Body Top 3, Use Weekend, Fit Relaxed, ",recgsqDoYJrykZUU7
640,Anorak ,2qkDuMRECIGbU0Gm80wo_Screen%20Shot%202018-06-28%20at%202.52.44%20PM.png (https://dl.airtable.com/N6UvcyQRx6qRw8DQfgoU_2qkDuMRECIGbU0Gm80wo_Screen%2520Shot%25202018-06-28%2520at%25202.52.44%2520PM.png),,TK-5001,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, ",rec8WS4IXVN1J6fB4
641,Anorak,cWORiwsjTzyvyrCA6tsA_Screen%20Shot%202018-08-27%20at%2012.48.43%20PM.png (https://dl.airtable.com/RblgHtqSSxl9Yjzk0BgA_cWORiwsjTzyvyrCA6tsA_Screen%2520Shot%25202018-08-27%2520at%252012.48.43%2520PM.png),,KT-5000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recfjJGHh4H3ha37u
642,ANORAK,ONpotG1uSAakRq8CpvB1_Screen%20Shot%202017-12-11%20at%201.30.19%20PM.png (https://dl.airtable.com/nO8mJLDSQDqnpCKm0ZrK_ONpotG1uSAakRq8CpvB1_Screen%2520Shot%25202017-12-11%2520at%25201.30.19%2520PM.png),,CM-4000,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recp9oTkNpcQgOted
643,Anna Skirt,PK0A7tQkaloy5ZGUXE4Q_Screen%20Shot%202017-08-21%20at%204.44.50%20PM.png (https://dl.airtable.com/xrFQ7LNS8C7BXYaeVIQn_PK0A7tQkaloy5ZGUXE4Q_Screen%2520Shot%25202017-08-21%2520at%25204.44.50%2520PM.png),,KT-1003,"Use Day, Use Weekend, Sleeve None, Use Work, Detail Soft, Body Top 3, Length Medium, Fit Relaxed, ",rectrzsCJYboRfPsu
644,Anna Draped Dress,5DXcoyZ6SmiihGnpXUNS_Screen%20Shot%202017-12-06%20at%2011.14.52%20AM.png (https://dl.airtable.com/V3NqcCDpQi65HBAIDRBD_5DXcoyZ6SmiihGnpXUNS_Screen%2520Shot%25202017-12-06%2520at%252011.14.52%2520AM.png),,KT-6016,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recaBH7nJXoZkeDsV
645,Angel Dress,hhmPZSJFRXCqF3mRhlaQ_IMG-3057.JPG (https://dl.airtable.com/zP622s6TcSld5B5dlnKt_hhmPZSJFRXCqF3mRhlaQ_IMG-3057.JPG),,KT-6014,"Use Day, Use Weekend, Fit Relaxed, Detail Soft, Use Work, Use Evening, Length 3/4, Neck V, ",recTtdyFpg9WLX2ay
