,Style Name,IMAGE,Resonance_code,TAGS: Material,TAGS: Color,TAGS: Body,id
59, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Viva Hate Plaid in Light Cotton Slub,SFy4D1SCSfGz17uGcQ58_vivahate.jpg (https://dl.airtable.com/Oe0fvERQgiR10MQJZIAT_SFy4D1SCSfGz17uGcQ58_vivahate.jpg),JR-3035 LTCSL VIVHAT,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary White, Secondary Brown, Field Medium, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recaZq25HA8bz6IWI
60, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Violator Plaid in Light Cotton Slub,,JR-3035 LTCSL DEPMOD,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Black, Secondary Red, Field Medium, Contrast High, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recVtUqq1mphltOz6
61, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Very Peppermint Patty Plaid in Medium Brushed Cotton Flannel,,JR-3035 CTFLN VRYPRK,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Green, Primary Blue, Field Medium, Contrast Medium, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recLlB2rq7eKpgBZO
62, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The UCP Delta  Plaid in Medium Brushed Cotton Flannel,1wzO9D0TXGwpIiR4KDfw_The-UCP-Delta-Plaid_Wyoming_0_2500px.jpg (https://dl.airtable.com/Abs0mB5MQNeor3S4pcmF_1wzO9D0TXGwpIiR4KDfw_The-UCP-Delta-Plaid_Wyoming_0_2500px.jpg),JR-3035 CTFLN IRANFA,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Brown, Secondary Green, Field Large, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recxZnr2QB1D9nFzH
63, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Two Towers Plaid in Oxford Cotton,kquhRKsRkGDMecRN2YIj_KT-6024-RYJ01-SKYBLD_2940web.jpg (https://dl.airtable.com/JwHEVvZmRHKdZCY8MjaA_kquhRKsRkGDMecRN2YIj_KT-6024-RYJ01-SKYBLD_2940web.jpg),JR-3035 CTNOX TWOTWS,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Genre Plaid, Primary Gray, Secondary Red, Field Small, Bright High, Contrast High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recOu1BDzqCdrVuyM
64, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Tooth of the Wales Plaid in Light Weight Cotton,ygjeNtXHSzKm5Y1Q01Mw_JCRT_Plaidasdlayers.jpg (https://dl.airtable.com/xVS0EsA4SymZTpAMo2N0_ygjeNtXHSzKm5Y1Q01Mw_JCRT_Plaidasdlayers.jpg),JR-3035 CTW70 TOOTQZ,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Gray, Secondary Black, Field Small, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recK0YLCa7CEhMjpt
65, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Time Bandits Plaid in Light Cotton Slub,,JR-3035 LTCSL TIMBAR,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary Blue, Secondary Yellow, Field Medium, Contrast High, Bright High, Genre Plaid","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recAmkvIRNoPRkQ7E
66, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Time Bandits Plaid in Light Cotton Slub,ndFHbA2OTuqSbpFuYhKz_8.20_JCRT2bb166ADSADS6oldsite.jpg (https://dl.airtable.com/nm932rnXToGjto1uzbJq_ndFHbA2OTuqSbpFuYhKz_8.20_JCRT2bb166ADSADS6oldsite.jpg),JR-3035 LTCSL TIMBAR,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary Blue, Secondary Yellow, Field Medium, Contrast High, Bright High, Genre Plaid",None,recqmY4vm8jQQOClW
67, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Thing Plaid in Light Weight Cotton,,JR-3035 CTW70 THINGH,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Blue, Secondary White, Field Large, MEDI, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recz2rMKaNM7kcRbf
68, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Suspiria Plaid in Light Cotton Slub,ydD2QTB1TBi0C4FxhBJm_8.20_JCRT21646oldsite.jpg (https://dl.airtable.com/kS13RbZAR4GhMbaSVZN6_ydD2QTB1TBi0C4FxhBJm_8.20_JCRT21646oldsite.jpg),JR-3035 LTCSL SUSPIZ,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Blue, Secondary Purple, Field Large, Bright Medium, Contrast Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rectUDl3XaylHmsb9
69, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Substance Plaid in Light Cotton Slub,WR80YMC6T2eAUpcC1dwQ_substancew.jpg (https://dl.airtable.com/y0EgSYprSNyJqCIdVFgU_WR80YMC6T2eAUpcC1dwQ_substancew.jpg),JR-3035 LTCSL JOYDIV,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Gray, Primary Green, Field Medium, Contrast High, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recSPtUa3OUG8jbIr
70, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Stitched Plaid  in Light Weight Cotton,,JR-3035 CTW70 STITCB,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Blue, Secondary Yellow, Field Small, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec0uZ1gIDoHznOM6
71, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Spruce Albers Gingham Plaid in Light Weight Cotton,2QdSY2tGRpqgACFLcGal_JR-3I08-CTW70-SPRUQE_0001_Background.jpg (https://dl.airtable.com/gymgUIB1Tey9JHE1Gosw_2QdSY2tGRpqgACFLcGal_JR-3I08-CTW70-SPRUQE_0001_Background.jpg),JR-3035 CTW70 SPRUQE,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Green, Secondary Green, Field Small, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recu4QSm5kL2DaBM9
72, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Snowday Plaid in Light Weight Cotton,W8NAGYQ7OfFjHSGDYzzg_JCRT_3.2s0.jpg (https://dl.airtable.com/9MmVIflCS6ZL5Khw4qls_W8NAGYQ7OfFjHSGDYzzg_JCRT_3.2s0.jpg),JR-3035 CTW70 SNOWUK,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Blue, Primary White, Field Small, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recQUX2jIwWzAy5pT
73, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Smiths Debut Plaid in Light Cotton Slub,IlJQlRvTSkmbxfoVHCqw_smithsw.jpg (https://dl.airtable.com/8AXnBlbRfiljScH5NYOr_IlJQlRvTSkmbxfoVHCqw_smithsw.jpg),JR-3035 LTCSL SMITHS,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary Red, Secondary Gray, Genre Plaid, Field Medium, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recLwiE6apazlIc8N
74, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Skyscraper Plaid in Light Weight Cotton,JJFbM6SRTbWCA39CpPsu_JCRT_3asd.20.jpg (https://dl.airtable.com/WUztV7ZbQC2b49apWjs4_JJFbM6SRTbWCA39CpPsu_JCRT_3asd.20.jpg),JR-3035 CTW70 SKYSVM,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Gray, Secondary Gray, Field Small, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recSAxx1Z5RETevnB
75, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Sharpie Marker Plaid in Light Weight Cotton,h0Y9SUjSQZOQl5Zarfc1_8.20_JCRT21615OLDSITE.jpg (https://dl.airtable.com/I5i8nY0CQXC2DJT34WiY_h0Y9SUjSQZOQl5Zarfc1_8.20_JCRT21615OLDSITE.jpg),JR-3035 CTW70 SHARQR,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary White, Secondary Black, Field Medium, Contrast High, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recouyFvfF1h0E15O
76, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Scotch Neat Plaid in Light Weight Cotton,FUW9q5ARjyO4nyyRlF3K_JCRT_3.20wyfrt.jpg (https://dl.airtable.com/OBIH5IhDSaehfFspLBnG_FUW9q5ARjyO4nyyRlF3K_JCRT_3.20wyfrt.jpg),JR-3035 CTW70 SCOTUS,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Gray, Secondary Gray, Field Small, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recpEAgbuJ2TjKqRm
77, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Ryman Plaid in Light Cotton Slub,8A6TQKhOS0azwYIWfqoR_JCRT-MARqweqwqeOP.jpg (https://dl.airtable.com/6zFdQgwbQayCmno83QdQ_8A6TQKhOS0azwYIWfqoR_JCRT-MARqweqwqeOP.jpg),JR-3035 LTCSL RYMAYP,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary White, Secondary Gray, Field Medium, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recf5pcwfdiXw3ASG
78, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Return of the King Plaid in Oxford Cotton,FLFJrJ8wSib89p6FkqeQ_KT-6024-RYJ01-SKYBLD_2915web.jpg (https://dl.airtable.com/zXtt1aBCQCaTSah1BhJ7_FLFJrJ8wSib89p6FkqeQ_KT-6024-RYJ01-SKYBLD_2915web.jpg),JR-3035 CTNOX RTURNG,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Genre Plaid, Primary Green, Secondary Yellow, Field Small, Contrast Medium, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recHpLVl9gfhgZqS6
79, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The ReRun Winter Plaid in Medium Brushed Cotton Flannel,,JR-3035 CTFLN RRUNEW,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Red, Primary Blue, Field Medium, Contrast High, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recoQcvHBCBPVlyfE
80, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Rembrandt Plaid in Light Cotton Slub,,JR-3I08 LTCSL RMBRFI,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Brown, Secondary Yellow, Field Medium, Contrast Medium, Bright Low",,recci7AwF12ZxYZSJ
81, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Rembrandt Plaid in Light Cotton Slub,8Iz62N4cQVKEwYIGnzbD_JCRT-MARCvvvvvH-DROP.jpg (https://dl.airtable.com/RqSZC4qSSiBCZwD0Pj2g_8Iz62N4cQVKEwYIGnzbD_JCRT-MARCvvvvvH-DROP.jpg),JR-3035 LTCSL RMBRFI,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Brown, Secondary Yellow, Field Medium, Contrast Medium, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recgZrg1hdwHgZWt6
82, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Red Albers Gingham Plaid in Light Weight Cotton,F4NBSZTcTyRVxgGpJspw_JR-3I08-CTW70-RDALQN_0001_Background.jpg (https://dl.airtable.com/8kC6VJIsRwKvCkb8zGrN_F4NBSZTcTyRVxgGpJspw_JR-3I08-CTW70-RDALQN_0001_Background.jpg),JR-3035 CTW70 RDALQN,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Red, Primary Blue, Contrast Medium, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recA8xYSuXfFK5zYy
83, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Purple Blue Albers Gingham Plaid in Light Weight Cotton,VKb8qxwZSNushMdNEPWg_JR-3I08-CTW70-PURPKX_0001_Background.jpg (https://dl.airtable.com/MCuBKBfQi2KrhTlChs6K_VKb8qxwZSNushMdNEPWg_JR-3I08-CTW70-PURPKX_0001_Background.jpg),JR-3035 CTW70 PURPKX,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Purple, Secondary Green, Field Small, Contrast Medium, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec8K0YuAeVNn9mj7
84, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Psycho Candy Plaid in Light Cotton Slub,8D8hCQkUQueISpClX3mI_8.20_JCRT21661oldsite.jpg (https://dl.airtable.com/qAyyPTMBS6SK1XWBXUS5_8D8hCQkUQueISpClX3mI_8.20_JCRT21661oldsite.jpg),JR-3035 LTCSL PSYCVA,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Red, Secondary Ivory, Field Large, Contrast Medium, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recUDruK4FuzyYxOP
85, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Pig Pen Plaid in Light Cotton Slub,,JR-3035 LTCSL PIGPCT,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary Brown, Primary Yellow, Field Small, Contrast Low, Bright Medium, Genre Plaid","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",reczNDPztmdbVBCq4
86, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Pale Blue Paradox Plaid in Light Weight Cotton,kOZP1KQUQS6lGtuTMEzB_JCRT-MARCH-DROasdP.jpg (https://dl.airtable.com/x6wuev2VQ82NuagUvxF3_kOZP1KQUQS6lGtuTMEzB_JCRT-MARCH-DROasdP.jpg),JR-3035 CTW70 PALBEA,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary Blue, Field Solid","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recGQFu5rTjxMfAAu
87, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Oxblood Paradox Plaid in Light Weight Cotton,,JR-3035 CTW70 OXBLDB,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary Red, Field Solid","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recEdeKvvtgdL1XBq
88, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Old Man and the Sea Plaid in Oxford Cotton,e1fxxkNTQy4t9rR6MQIg_KT-6024-RYJ01-SKYBLD_2871web.jpg (https://dl.airtable.com/7Uy38aSNaaJTAuXEw2eA_e1fxxkNTQy4t9rR6MQIg_KT-6024-RYJ01-SKYBLD_2871web.jpg),JR-3035 CTNOX OLDMYI,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Genre Plaid, Primary Blue, Secondary Brown, Field Medium, Contrast Medium, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recwOZhU5ijvnASVN
89, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Old Man and the Sea Plaid in Light Cotton Slub,,JR-3035 LTCSL OLDMYI,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Blue, Secondary Brown, Field Medium, Contrast Medium, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec6THhq9E8N9EiUr
90, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Office with a View Plaid in Light Weight Cotton,bVUHeymYQ4KPfeoo2vhH_JCRTs_3.20.jpg (https://dl.airtable.com/aNgvdDN5QxSfR1qiOWh7_bVUHeymYQ4KPfeoo2vhH_JCRTs_3.20.jpg),JR-3035 CTW70 OFFIGH,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Gray, Secondary Gray, Field Small, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec1B7cD6DJEBB47i
91, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Neuromancer Plaid in Light Cotton Slub,boHhXPzSt6eRoeJMFCg6_8.20_JCRT21582oldsite.jpg (https://dl.airtable.com/ZLpYr75PQK6CYq0i3vrw_boHhXPzSt6eRoeJMFCg6_8.20_JCRT21582oldsite.jpg),JR-3035 LTCSL NEUROM,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Black, Secondary Green, Field Large, Contrast High, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recORQwobbrJPgt3x
92, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Navy Working Uniform Plaid in Medium Brushed Cotton Flannel,Osf2UBIDRAeuuzinJ2i1_The-Navy-Working-Uniform-Plaid_Wyoming_0_2500px.jpg (https://dl.airtable.com/GLQLorwQcmIFmuVoAajr_Osf2UBIDRAeuuzinJ2i1_The-Navy-Working-Uniform-Plaid_Wyoming_0_2500px.jpg),JR-3035 CTFLN NAVYGG,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Blue, Secondary Gray, Field Small, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recxpFUxIeeL607Xi
93, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Navy Paradox Plaid in Light Weight Cotton,,JR-3035 CTW70 NAVYRJ,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary Blue, Field Solid","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec3BpBKCkNXccZIQ
94, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Navy Paradox Plaid in Light Weight Cotton,,JR-3035 CTW70 NAVYRJ,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary Blue, Field Solid",None,recDC8j2fylaHHbU4
95, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Moscow Mule Plaid in Light Weight Cotton,j1I52FdlQL2WFl6PNS23_JCRT_asdadsw20.jpg (https://dl.airtable.com/EWU2iDsuRKyZJvQXG8v2_j1I52FdlQL2WFl6PNS23_JCRT_asdadsw20.jpg),JR-3035 CTW70 MOSCSS,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Brown, Secondary Gray, Field Small, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recpWsavjnehKh8Ig
96, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Modern Nature Plaid in Medium Brushed Cotton Flannel,,JR-3035 CTFLN MODRZW,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Gray, Secondary Orange, Field Medium, Contrast Medium, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec3rMrumFL4rtEYZ
97, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Meat is Murder Plaid in Light Cotton Slub,JDUmeitR0KNPGHh7c0ij_meatismurderw.jpg (https://dl.airtable.com/ajOrMA7VRuC0iZIGHK8l_JDUmeitR0KNPGHh7c0ij_meatismurderw.jpg),JR-3035 LTCSL MEATMU,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Secondary White, Secondary Brown, Field Medium, Contrast Low, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recFciIM93fYbdHfJ
98, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Matisse Plaid in Light Cotton Slub,"EZwQU97tSHCGl1Z91wiT_JCRT-MAttttROP.jpg (https://dl.airtable.com/VGBZdqIdTlSX9Q7xnic0_EZwQU97tSHCGl1Z91wiT_JCRT-MAttttROP.jpg),EZwQU97tSHCGl1Z91wiT_JCRT-MAttttROP.jpg (https://dl.airtable.com/D5lsArBYSDOyguQ3ffXm_EZwQU97tSHCGl1Z91wiT_JCRT-MAttttROP.jpg)",JR-3035 LTCSL MATIVB,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Red, Secondary Blue, Field Medium, Bright High, Contrast High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recBVn53HPN2HRAK8
99, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Marcie Plaid in Medium Brushed Cotton Flannel,,JR-3035 CTFLN MARCGS,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Orange, Secondary Gray, Field Large, Contrast Low, Bright Medium","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec9apVNt5OteKjJK
100, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Magic Plaid in Oxford Cotton,,JR-3035 CTNOX MAGIAY,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Genre Plaid, Genre Trompe L'oeil, Primary Blue, Primary Black, Contrast Low, Bright Medium, Field Large","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec8uoR2Kdgah3mws
101, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Loveless Plaid in Light Cotton Slub,,JR-3035 LTCSL LOVLES,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Pink, Secondary Black, Field Large, Contrast Medium, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",reciDJMdPatwOnM1f
102, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Lost Highway Plaid in Light Weight Cotton,,JR-3035 CTW70 LOSTHT,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Genre Plaid, Primary Black, Secondary Blue, Field Large, Bright Low, Contrast Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recuHZerXYizb4hxt
103, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The London Calling Plaid in Light Cotton Slub,oFvoN4pS1Opf2FktMtrG_8.20_JCRT21653oldsite.jpg (https://dl.airtable.com/FXsKa1NSDy8GexbX1Zsr_oFvoN4pS1Opf2FktMtrG_8.20_JCRT21653oldsite.jpg),JR-3035 LTCSL LONDTN,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Pink, Secondary Green, Field Medium, Contrast Medium, Bright Low","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec6Ab7U8bHhy4bW0
104, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Little Prince Plaid in Medium Brushed Cotton Flannel,,JR-3035 CTFLN LITTMX,"Chief Cotton, GSM 130-160, Weave Woven Non Stretch, Type Plain, Type Flannel","Genre Plaid, Primary Blue, Secondary Yellow, Field Medium, Bright High, Contrast High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec4ebirlThiCIAxp
105, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Linus Plaid in Light Cotton Slub,IGxn0I0QSewDWuv9QL1d_PEAvfvfvvfTSA.jpg (https://dl.airtable.com/8W6toC42SIi3tfh0aFUY_IGxn0I0QSewDWuv9QL1d_PEAvfvfvvfTSA.jpg),JR-3035 LTCSL LINUHE,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Blue, Secondary White, Field Small, Contrast Low, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",recgm2yGZK6zIYIcW
106, Wyoming fit: Classic fit Long sleeve with hidden button and loop collar - The Kick Inside Plaid in Light Cotton Slub,N73RpLBWR3GIqmUKtipu_kickinsidew.jpg (https://dl.airtable.com/YqcG8EpSf2EbVUlrjsn8_N73RpLBWR3GIqmUKtipu_kickinsidew.jpg),JR-3035 LTCSL KICKIN,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Genre Plaid, Primary Orange, Secondary Green, Field Medium, Contrast Medium, Bright High","Use Day, Use Weekend, Fit Relaxed, Use Work, Detail Soft, ",rec76IUwVbVSB2NSK
